question,answer,source_file
"Câu 17. Trong các tia phóng xạ, phát biểu nào sau đây về tia là sai?","['A. Tia có khả năng đâm xuyên mạnh.', 'B. Tia là sóng điện từ có bước sóng rất ngắn.', 'C. Tia có thể gây nguy hiểm cho con người.', 'D. Tia bị lệch trong điện trường.']",03_Thpt-Victory_ThptNguyenVanCu-LongChau.docx
"Câu 18. Một khung dây dẫn hình chử nhật có 100 vòng, diện tích mỗi vòng là 600 cm2, quay đều quanh trục đối xứng của khung với vận tốc 120 vòng/phút trong một từ trường đều có cảm ứng từ bằng 0,2 T. Trục quay vuông góc với các đường cảm ứng từ. Chọn gốc thời gian lúc véc tơ pháp tuyến của mặt phẳng khung dây ngược hướng với véc tơ cảm ứng từ. Biểu thức suất điện động cảm ứng trong khung là","['A. e = 4,8cos(4t + /2) (V).', 'B. e = 48cos(4t + /2) (V).', 'C. e = 4,8cos(4t - /2) (V).', 'D. e = 48cos(4t - /2) (V).']",03_Thpt-Victory_ThptNguyenVanCu-LongChau.docx
Câu 1: Một nhóm học sinh tìm hiểu về sự truyền nhiệt. Họ có các dụng cụ và cách tiến hành như sau:,"['A. Dụng cụ', 'B. - Cốc nhôm đựng 200 ml nước ở nhiệt độ 30°C (1).', 'C. - Bình cách nhiệt đựng 500 ml nước ở nhiệt độ 60°C (2).', 'D. - Hai nhiệt kế (3).', 'E. Tiến hành: Đặt cốc nhôm vào trong lòng bình cách nhiệt như hình vẽ và quan sát số chỉ nhiệt kế để tìm hiểu về sự truyền nhiệt của chúng', 'F. a) Thí nghiệm này có thể kiểm chứng cho kết luận: nhiệt năng truyền từ vật có khối lượng lớn hơn sang vật có khối lượng nhỏ hơn.', 'G. b) Nhiệt độ nước trong cốc nhôm (1) tăng dần chứng tỏ nước trong cốc (1) được nhận nhiệt lượng.', 'H. c) Nhiệt độ nước ở bình (2) giảm dần chứng tỏ nó thực hiện truyền nhiệt lượng.', 'I. d) Sau một thời gian cả hai nhiệt kế chỉ giá trị không đổi và bằng nhau chứng tỏ sự truyền nhiệt năng đã dừng lại khi nước trong hai bình tràn vào nhau có nhiệt độ bằng nhau.']",03_Thpt-Victory_ThptNguyenVanCu-LongChau.docx
"Câu 2. Hai bình có cùng thể tích đang chứa khí: bình A chứa khi oxygen (O2) có khối lượng mol nguyên tử là 16 g/mol và bình B chứa khí neon (Ne) có khối lượng mol nguyên tử là 20g/mol, ban đầu nhiệt độ và áp suất khi trong hai bình là như nhau.","['A. a) Các phân tử khí ở hai bình chuyển động hỗn loạn, không ngừng.', 'B. b) Số phân từ trong bình B nhỏ hơn số phân từ trong bình A.', 'C. c) Động năng trung bình của các phân tử ở hai bình có giá trị bằng nhau.', 'D. d) Khối lượng khí ở bình B lớn hơn ở bình A.']",03_Thpt-Victory_ThptNguyenVanCu-LongChau.docx
"Câu 3: Nguyên tử hydrogen có cấu tạo gồm hạt nhân là một proton có điện tích là , lớp vỏ là một electron có điện tích là . Coi electron trong nguyên tử hydrogen chuyển động tròn đều xung quanh hạt nhân với bán kính quỹ đạo là và vận tốc là như hình vẽ. Khối lượng của electron là","['A. a) Lực điện mà hạt nhân của nguyên tử hydrogen tác dụng lên electron là lực hút và có độ lớn .', 'B. b) Tốc độ chuyển động của electron là .', 'C. c) Sự chuyển động của electron quanh hạt nhân tạo nên một dòng điện tròn có cường độ', 'D. d) Cảm ứng từ do dòng điện tròn nói trên gây ra tại hạt nhân của nguyên tử hydrogen có chiều như hình vẽ và có độ lớn .']",03_Thpt-Victory_ThptNguyenVanCu-LongChau.docx
"Câu 4: Trên thực tế, nếu một hạt nhân không bền phóng xạ tạo thành hạt nhân mới. Hạt nhân mới cũng không bền tiếp tục phân rã nhiều lần đến khi tạo thành một hạt nhân bền thì quá trình này dừng lại. Tập hợp các hạt nhân từ hạt nhân không bền đầu tiên đến hạt nhân bền cuối cùng được gọi là một họ phóng xạ. Xét sự phóng xạ của họ phóng xạ thorium (bắt đầu với và kết thúc tại ) với phương trình phóng xạ thu gọn như sau:","['A. a) Phản ứng hạt nhân trên là phản ứng hạt nhân kích thích.', 'B. b) Phản ứng hạt nhân trên là phản ứng tỏa năng lượng.', 'C. c) Hạt - chính là hạt electron.', 'D. d) x và y trong phương trình có giá trị x = 4 và y = 6.']",03_Thpt-Victory_ThptNguyenVanCu-LongChau.docx
Câu 1. Chất lỏng và chất khí có chung đặc điểm nào sau đây?,"['A. Luôn chiếm đầy thể tích bình chứa.', 'B. Không nén được.', 'C. Có thể chảy thành dòng.', 'D. Có các phân tử ở những vị trí cố định.', 'E. Hướng dẫn giải: Đặc điểm của chất khí và lỏng']",03_Thpt-Victory_ThptNguyenVanCu-LongChau.docx
Câu 2. Một quả bong bóng chứa một lượng không khí nhất định. Cách nào sau đây làm tăng nội năng của không khí trong quả bong bóng?,"['A. Đặt quả bong bóng vào ngăn mát tủ lạnh.', 'B. Cọ xát quả bong bóng vào tóc.', 'C. Dẫn toàn bộ không khí trong quả bong bóng sang một bình đựng khác.', 'D. Xả bớt không khí trong quả bong bóng ra ngoài.', 'E. Hướng dẫn giải: cọ xát là hình thức thực hiện công làm biến đổi nội năng']",03_Thpt-Victory_ThptNguyenVanCu-LongChau.docx
Câu 3. Nhiệt hóa hơi riêng của một chất lỏng là,"['A. nhiệt lượng cần để làm cho 1 kg chất đó nóng chảy hoàn toàn ở nhiệt độ nóng chảy .', 'B. nhiệt lượng cần để làm cho 1 kg chất lỏng đó hóa hơi hoàn toàn ở nhiệt độ xác định .', 'C. nhiệt lượng cần để làm cho 1 kg chất đó nóng chảy và hóa hơi hoàn toàn ở nhiệt độ xác định .', 'D. nhiệt lượng cần truyền cho 1 kg chất đó để làm cho nhiệt độ của nó tăng thêm 10C .', 'E. Hướng dẫn giải: Định nghĩa nhiệt hóa hơi riêng']",03_Thpt-Victory_ThptNguyenVanCu-LongChau.docx
"Câu 4. Trong thang nhiệt độ Kenvin, nhiệt độ của nước đang sôi là","['A. 0 K', 'B. 373 K', 'C. 173 K', 'D. 100 K', 'E. Hướng dẫn giải: nhiệt độ sôi của nước là 100 0C đổi ra T = 100 + 273 = 373K']",03_Thpt-Victory_ThptNguyenVanCu-LongChau.docx
Câu 5. Có 400 cm3 khí lý tưởng ở 00C . Nếu được đun nóng ở áp suất không đổi để nhiệt độ tăng lên đến 100C thì khối khí sẽ chiếm thể tích:,"['A. 415 cm3', 'B. 283cm3', 'C. 278 cm3', 'D. 493 cm3', 'E. Hướng dẫn giải: suy ra V2 = 415 cm3']",03_Thpt-Victory_ThptNguyenVanCu-LongChau.docx
Quan hệ giữa V1 và V2 là:,"['A. V1 < V2', 'B. V1 = V2', 'C. V2 = 2V1.', 'D. V1 > V2', 'E. Hướng dẫn giải: V1 > V2']",03_Thpt-Victory_ThptNguyenVanCu-LongChau.docx
Câu 7. Gọi N là số phân tử khí chứa trong bình kín thể tích V. Công thức nào sau đây không biểu diễn mối quan hệ giữa áp suất p của chất khí tác dụng lên thành bình và động năng trung bình của các phân tử khí?,"['A.', 'B.', 'C. D.', 'D. Hướng dẫn giải: Áp dụng:']",03_Thpt-Victory_ThptNguyenVanCu-LongChau.docx
Câu 8. Hai phòng kín có thể tích bằng nhau thông với nhau bằng một cửa mở. Nhiệt độ không khí trong hai phòng khác nhau thì số phân tử trong mỗi phòng so với nhau thì,"['A. bằng nhau.', 'B. ở phòng nóng nhiều hơn.', 'C. ở phòng lạnh nhiều hơn.', 'D. tùy kích thước của cửa.', 'E. Hướng dẫn giải: nhiệt độ thấp mật độ phân tử lớn hơn']",03_Thpt-Victory_ThptNguyenVanCu-LongChau.docx
"Câu 9. Đặt một kim nam châm song song với dòng điện. Khi cho dòng điện chạy qua dây dẫn, ta thấy","['A. Kim nam châm lệch một góc so với phương ban đầu.', 'B. Kim nam châm đứng yên.', 'C. Kim nam châm quay tròn xung quanh trục.', 'D. Kim nam châm quay trái, quay phải liên tục.', 'E. Hướng dẫn giải: lực từ tác dụng theo hướng không đổi']",03_Thpt-Victory_ThptNguyenVanCu-LongChau.docx
Câu 10. Cách nào sau đây không làm cho từ thông qua tiết diện vòng dây dẫn kín biến thiên?,"['A. Quay vòng dây cắt ngang các đường cảm ứng từ của nam châm vĩnh cửu.', 'B. Dịch chuyển vòng dây trong điện trường đều sao cho các đường sức song song với mặt phẳng vòng dây.', 'C. Đặt mặt phẳng cuộn dây cạnh nam châm điện xoay chiều.', 'D. Cho nam châm vĩnh cửu rơi qua vòng dây.', 'E. Hướng dẫn giải: đường sức song song với mặt phẳng vòng dây không có từ thông biến thiên']",03_Thpt-Victory_ThptNguyenVanCu-LongChau.docx
Câu 11. Một khung dây dẫn gồm 200 vòng có diện tích và mặt phẳng khung dây vuông góc với cảm ứng từ có độ lớn thay đổi từ đến trong 15 ms . Độ lớn suất điện động cảm ứng trong khung dây bằng,"['A. 3,20 V', 'B. 1,02 V', 'C. 2,50 V', 'D. 7,01 V', 'E. Hướng dẫn giải: = 1,02 V']",03_Thpt-Victory_ThptNguyenVanCu-LongChau.docx
"Câu 12. Điện áp hiệu dụng thông thường ở mạng điện gia đình là 220 V , điện áp cực đại là","['A. 440 V .', 'B. 311 V .', 'C. 156 V .', 'D. 110 V .', 'E. Hướng dẫn giải: U0 = U']",03_Thpt-Victory_ThptNguyenVanCu-LongChau.docx
Câu 13. Một dây dẫn bằng sắt được uốn thành một vòng tròn và đang được đặt trong vùng từ trường đều với các đường sức từ hướng vuông góc với mặt phẳng vòng dây như hình dưới. Trường hợp nào dưới đây trong vòng tròn không xuất hiện dòng điện cảm ứng,"['A. Độ lớn cảm ứng từ được điều chỉnh giảm dần theo thời gian .', 'B. Độ lớn cảm ứng từ được điều chỉnh tăng dần theo thời gian.', 'C. Từ vị trí ban đầu, tịnh tiến vòng kim loại sang trái (vòng kim loại vẫn nằm trong vùng từ trường).', 'D. Quay vòng dây quanh trục vuông góc với các đường sức.', 'E. Hướng dẫn giải: Không có sự biến thiên từ thông']",03_Thpt-Victory_ThptNguyenVanCu-LongChau.docx
Câu 14. Sóng điện từ nào sau đây được dùng để kiểm tra hành lí ở sân bay,"['A. Tiam Gamma.', 'B. Tia X.', 'C. Tia hồng ngoại. D.Tia tử ngoại.', 'D. Hướng dẫn giải: tính đâm xuyên của tia X mạnh có thể xuyên qua vải, gỗ']",03_Thpt-Victory_ThptNguyenVanCu-LongChau.docx
"Câu 15. Hạt nhân ; có độ hụt khối là 0,0627 amu. Cho khối lượng của proton và notron lần lượt là 1,0073 amu và 1,0087 amu. Khối lượng của hạt nhân là","['A. 90,068 amu.', 'B. 5,0090 amu.', 'C. 9,0100 amu.', 'D. 5,0086 amu.', 'E. Hướng dẫn giải: áp dụng m = Z.mp + (A-Z)mn – mX']",03_Thpt-Victory_ThptNguyenVanCu-LongChau.docx
"Câu 16. Cho một hạt neutron có động năng lớn đến bắn phá hạt nhân đang đứng yên để tạo ra phản ứng phân hạch: . Trong phản ứng phân hạch này, năng lượng của phản ứng được xác định bằng hiệu của năng lượng liên kết giữa các hạt nhân sản phẩm với các hạt nhân tham gia phản ứng. Biết năng lượng liên kết riêng của là 7,59MeV/nucleon, là 8,29MeV/nucleon là 8,59MeV/nucleon. Năng lượng của phản ứng tỏa ra bằng .","['A. 175,13 MeV', 'B. 123,23 MeV', 'C. 120,25 MeV', 'D. 184,41 MeV', 'E. Hướng dẫn giải: áp dụng công thức Et = 140.EXe + 94.ESr – 235EU']",03_Thpt-Victory_ThptNguyenVanCu-LongChau.docx
"Câu 17. Trong các tia phóng xạ, phát biểu nào sau đây về tia là sai?","['A. Tia có khả năng đâm xuyên mạnh.', 'B. Tia là sóng điện từ có bước sóng rất ngắn.', 'C. Tia có thể gây nguy hiểm cho con người.', 'D. Tia bị lệch trong điện trường.', 'E. Hướng dẫn giải: tia không mang điện']",03_Thpt-Victory_ThptNguyenVanCu-LongChau.docx
"Câu 18. Một khung dây dẫn hình chử nhật có 100 vòng, diện tích mỗi vòng là 600 cm2, quay đều quanh trục đối xứng của khung với vận tốc 120 vòng/phút trong một từ trường đều có cảm ứng từ bằng 0,2 T. Trục quay vuông góc với các đường cảm ứng từ. Chọn gốc thời gian lúc véc tơ pháp tuyến của mặt phẳng khung dây ngược hướng với véc tơ cảm ứng từ. Biểu thức suất điện động cảm ứng trong khung là","['A. e = 4,8cos(4t + /2) (V).', 'B. e = 48cos(4t + /2) (V).', 'C. e = 4,8cos(4t - /2) (V).', 'D. e = 48cos(4t - /2) (V).', 'E. Hướng dẫn giải: từ thông biến thiên theo thời gian: = 2,4cos(4t +)', 'F. e = -’(t) = e = 4,8cos(4t + /2) (V).']",03_Thpt-Victory_ThptNguyenVanCu-LongChau.docx
Câu 1: Một nhóm học sinh tìm hiểu về sự truyền nhiệt. Họ có các dụng cụ và cách tiến hành như sau:,"['A. Dụng cụ', 'B. - Cốc nhôm đựng 200 ml nước ở nhiệt độ 30°C (1).', 'C. - Bình cách nhiệt đựng 500 ml nước ở nhiệt độ 60°C (2).', 'D. - Hai nhiệt kế (3).', 'E. Tiến hành: Đặt cốc nhôm vào trong lòng bình cách nhiệt như hình vẽ và quan sát số chỉ nhiệt kế để tìm hiểu về sự truyền nhiệt của chúng', 'F. a. Thí nghiệm này có thể kiểm chứng cho kết luận: nhiệt năng truyền từ vật có khối lượng lớn hơn sang vật có khối lượng nhỏ hơn.', 'G. b. Nhiệt độ nước trong cốc nhôm (1) tăng dần chứng tỏ nước trong cốc (1) được nhận nhiệt lượng.', 'H. c. Nhiệt độ nước ở bình (2) giảm dần chứng tỏ nó thực hiện truyền nhiệt lượng.', 'I. d. Sau một thời gian cả hai nhiệt kế chỉ giá trị không đổi và bằng nhau chứng tỏ sự truyền nhiệt năng đã dừng lại khi nước trong hai bình tràn vào nhau có nhiệt độ bằng nhau.', 'J. Hướng dẫn giải:', 'K. a) SAI,', 'L. b) ĐÚNG ,', 'M. c) ĐÚNG,', 'N. d) ĐÚNG', 'O. a) Không thể kết luận được', 'P. b) Khi nước trong cốc nhôm tăng Nhận nhiệt', 'Q. c) Khi nước trong bình giảm truyền nhiệt', 'R. d) Điều kiện cân bằng nhiệt']",03_Thpt-Victory_ThptNguyenVanCu-LongChau.docx
"Câu 2. Hai bình có cùng thể tích đang chứa khí: bình A chứa khi oxygen (O2) có khối lượng mol nguyên tử là 16 g/mol và bình B chứa khí neon (Ne) có khối lượng mol nguyên tử là 20g/mol, ban đầu nhiệt độ và áp suất khi trong hai bình là như nhau.","['A. a. Các phân tử khí ở hai bình chuyển động hỗn loạn, không ngừng.', 'B. b. Số phân từ trong bình B nhỏ hơn số phân từ trong bình A.', 'C. c. Động năng trung bình của các phân tử ở hai bình có giá trị bằng nhau.', 'D. d. Khối lượng khí ở bình B lớn hơn ở bình A.', 'E. Hướng dẫn giải:', 'F. a) ĐÚNG ,', 'G. b) SAI,', 'H. c) ĐÚNG,', 'I. d) SAI', 'J. a) theo thuyết động học phân tử. các phân tử luôn chuyển động', 'K. b) áp dụng p.V = n.R.T vì cùng p,V và R,T nên số mol bằng nhau', 'L. c) Nhiệt độ bằng nhau nên động năng trung bình của chuyển động nhiệt bằng nhau.', 'M. d) Khối lượng phân tử bình A lớn hơn']",03_Thpt-Victory_ThptNguyenVanCu-LongChau.docx
